county,precinct,office,district,party,candidate,early_voting_mail,early_voting_ivo,election_day_ivo,votes
Rusk,418,"Judge, Ct of Criminal Appeals, P5",,,Judith Sanders-Castro,0.0,0.0,3.0,3.0
Rusk,Total:,"Judge, Ct of Criminal Appeals, P5",,,Scott Walker,993.0,9067.0,4070.0,14130.0
Rusk,Total:,"Judge, Ct of Criminal Appeals, P5",,,Betsy Johnson,362.0,2122.0,1244.0,3728.0
Rusk,Total:,"Judge, Ct of Criminal Appeals, P5",,,"William Bryan Strange, III",11.0,185.0,128.0,324.0
Rusk,Total:,"Judge, Ct of Criminal Appeals, P5",,,Judith Sanders-Castro,11.0,59.0,47.0,117.0
Rusk,111,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,36.0,329.0,97.0,462.0
Rusk,111,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,5.0,58.0,25.0,88.0
Rusk,111,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,15.0,1.0,18.0
Rusk,112,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,71.0,594.0,294.0,959.0
Rusk,112,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,18.0,112.0,51.0,181.0
Rusk,112,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,14.0,12.0,28.0
Rusk,113,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,96.0,1046.0,333.0,1475.0
Rusk,113,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,24.0,210.0,95.0,329.0
Rusk,113,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,4.0,32.0,19.0,55.0
Rusk,114,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,34.0,407.0,289.0,730.0
Rusk,114,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,16.0,90.0,54.0,160.0
Rusk,114,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,17.0,18.0,37.0
Rusk,201,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,52.0,309.0,71.0,432.0
Rusk,201,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,10.0,57.0,25.0,92.0
Rusk,201,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,15.0,5.0,22.0
Rusk,212,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,31.0,335.0,76.0,442.0
Rusk,212,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,13.0,47.0,18.0,78.0
Rusk,212,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,8.0,2.0,10.0
Rusk,213,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,78.0,600.0,326.0,1004.0
Rusk,213,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,11.0,120.0,67.0,198.0
Rusk,213,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,1.0,13.0,14.0,28.0
Rusk,214,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,61.0,735.0,390.0,1186.0
Rusk,214,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,21.0,198.0,103.0,322.0
Rusk,214,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,21.0,13.0,36.0
Rusk,215,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,54.0,629.0,282.0,965.0
Rusk,215,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,25.0,154.0,147.0,326.0
Rusk,215,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,23.0,19.0,44.0
Rusk,302,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,13.0,241.0,57.0,311.0
Rusk,302,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,58.0,147.0,70.0,275.0
Rusk,302,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,1.0,6.0,4.0,11.0
Rusk,303,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,47.0,297.0,99.0,443.0
Rusk,303,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,41.0,213.0,90.0,344.0
Rusk,303,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,10.0,12.0,22.0
Rusk,314,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,37.0,415.0,119.0,571.0
Rusk,314,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,8.0,43.0,21.0,72.0
Rusk,314,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,3.0,1.0,4.0
Rusk,315,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,27.0,282.0,171.0,480.0
Rusk,315,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,0.0,23.0,19.0,42.0
Rusk,315,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,6.0,7.0,13.0
Rusk,316,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,11.0,103.0,109.0,223.0
Rusk,316,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,7.0,20.0,14.0,41.0
Rusk,316,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,5.0,5.0,10.0
Rusk,317,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,22.0,56.0,118.0,196.0
Rusk,317,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,30.0,42.0,96.0,168.0
Rusk,317,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,4.0,6.0,10.0
Rusk,318,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,37.0,271.0,201.0,509.0
Rusk,318,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,15.0,63.0,70.0,148.0
Rusk,318,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,8.0,8.0,18.0
Rusk,319,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,5.0,48.0,56.0,109.0
Rusk,319,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,15.0,38.0,45.0,98.0
Rusk,319,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,3.0,3.0,6.0
Rusk,404,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,76.0,659.0,152.0,887.0
Rusk,404,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,10.0,111.0,35.0,156.0
Rusk,404,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,19.0,4.0,23.0
Rusk,405,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,66.0,464.0,115.0,645.0
Rusk,405,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,14.0,87.0,29.0,130.0
Rusk,405,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,1.0,13.0,4.0,18.0
Rusk,416,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,24.0,300.0,100.0,424.0
Rusk,416,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,8.0,50.0,17.0,75.0
Rusk,416,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,8.0,6.0,14.0
Rusk,417,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,25.0,350.0,242.0,617.0
Rusk,417,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,9.0,85.0,68.0,162.0
Rusk,417,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,2.0,12.0,15.0,29.0
Rusk,418,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,75.0,569.0,342.0,986.0
Rusk,418,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,15.0,134.0,83.0,232.0
Rusk,418,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,0.0,19.0,12.0,31.0
Rusk,Total:,"Judge, Ct of Criminal Appeals, P6",,,Michael E. Keasler,978.0,9039.0,4039.0,14056.0
Rusk,Total:,"Judge, Ct of Criminal Appeals, P6",,,Robert Burns,373.0,2102.0,1242.0,3717.0
Rusk,Total:,"Judge, Ct of Criminal Appeals, P6",,,Mark W. Bennett,23.0,274.0,190.0,487.0
Rusk,111,"Member, State BoE, Dist 9",,,Keven M. Ellis,40.0,334.0,100.0,474.0
Rusk,111,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,4.0,54.0,23.0,81.0
Rusk,111,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,11.0,0.0,11.0
Rusk,112,"Member, State BoE, Dist 9",,,Keven M. Ellis,70.0,593.0,294.0,957.0
Rusk,112,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,18.0,111.0,55.0,184.0
Rusk,112,"Member, State BoE, Dist 9",,,Anastasia Wilford,2.0,15.0,8.0,25.0
Rusk,113,"Member, State BoE, Dist 9",,,Keven M. Ellis,98.0,1052.0,342.0,1492.0
Rusk,113,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,24.0,216.0,92.0,332.0
Rusk,113,"Member, State BoE, Dist 9",,,Anastasia Wilford,3.0,24.0,15.0,42.0
Rusk,114,"Member, State BoE, Dist 9",,,Keven M. Ellis,33.0,413.0,288.0,734.0
Rusk,114,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,17.0,95.0,57.0,169.0
Rusk,114,"Member, State BoE, Dist 9",,,Anastasia Wilford,2.0,8.0,14.0,24.0
Rusk,201,"Member, State BoE, Dist 9",,,Keven M. Ellis,52.0,310.0,72.0,434.0
Rusk,201,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,11.0,60.0,28.0,99.0
Rusk,201,"Member, State BoE, Dist 9",,,Anastasia Wilford,1.0,11.0,1.0,13.0
Rusk,212,"Member, State BoE, Dist 9",,,Keven M. Ellis,31.0,340.0,75.0,446.0
Rusk,212,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,14.0,53.0,18.0,85.0
Rusk,212,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,5.0,3.0,8.0
Rusk,213,"Member, State BoE, Dist 9",,,Keven M. Ellis,78.0,603.0,326.0,1007.0
Rusk,213,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,11.0,123.0,64.0,198.0
Rusk,213,"Member, State BoE, Dist 9",,,Anastasia Wilford,1.0,9.0,14.0,24.0
Rusk,214,"Member, State BoE, Dist 9",,,Keven M. Ellis,61.0,734.0,386.0,1181.0
Rusk,214,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,20.0,203.0,114.0,337.0
Rusk,214,"Member, State BoE, Dist 9",,,Anastasia Wilford,2.0,15.0,11.0,28.0
Rusk,215,"Member, State BoE, Dist 9",,,Keven M. Ellis,52.0,637.0,291.0,980.0
Rusk,215,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,25.0,162.0,150.0,337.0
Rusk,215,"Member, State BoE, Dist 9",,,Anastasia Wilford,3.0,11.0,8.0,22.0
Rusk,302,"Member, State BoE, Dist 9",,,Keven M. Ellis,14.0,239.0,62.0,315.0
Rusk,302,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,58.0,144.0,69.0,271.0
Rusk,302,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,12.0,1.0,13.0
Rusk,303,"Member, State BoE, Dist 9",,,Keven M. Ellis,45.0,304.0,98.0,447.0
Rusk,303,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,42.0,213.0,93.0,348.0
Rusk,303,"Member, State BoE, Dist 9",,,Anastasia Wilford,1.0,6.0,8.0,15.0
Rusk,314,"Member, State BoE, Dist 9",,,Keven M. Ellis,39.0,411.0,116.0,566.0
Rusk,314,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,7.0,46.0,22.0,75.0
Rusk,314,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,3.0,1.0,4.0
Rusk,315,"Member, State BoE, Dist 9",,,Keven M. Ellis,28.0,282.0,172.0,482.0
Rusk,315,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,0.0,21.0,19.0,40.0
Rusk,315,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,7.0,6.0,13.0
Rusk,316,"Member, State BoE, Dist 9",,,Keven M. Ellis,12.0,106.0,108.0,226.0
Rusk,316,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,8.0,16.0,14.0,38.0
Rusk,316,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,2.0,3.0,5.0
Rusk,317,"Member, State BoE, Dist 9",,,Keven M. Ellis,25.0,57.0,119.0,201.0
Rusk,317,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,26.0,41.0,95.0,162.0
Rusk,317,"Member, State BoE, Dist 9",,,Anastasia Wilford,1.0,4.0,7.0,12.0
Rusk,318,"Member, State BoE, Dist 9",,,Keven M. Ellis,38.0,271.0,200.0,509.0
Rusk,318,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,16.0,65.0,71.0,152.0
Rusk,318,"Member, State BoE, Dist 9",,,Anastasia Wilford,1.0,8.0,8.0,17.0
Rusk,319,"Member, State BoE, Dist 9",,,Keven M. Ellis,4.0,48.0,58.0,110.0
Rusk,319,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,14.0,38.0,44.0,96.0
Rusk,319,"Member, State BoE, Dist 9",,,Anastasia Wilford,1.0,5.0,3.0,9.0
Rusk,404,"Member, State BoE, Dist 9",,,Keven M. Ellis,76.0,654.0,149.0,879.0
Rusk,404,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,12.0,124.0,37.0,173.0
Rusk,404,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,11.0,5.0,16.0
Rusk,405,"Member, State BoE, Dist 9",,,Keven M. Ellis,69.0,463.0,106.0,638.0
Rusk,405,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,12.0,88.0,35.0,135.0
Rusk,405,"Member, State BoE, Dist 9",,,Anastasia Wilford,1.0,12.0,6.0,19.0
Rusk,416,"Member, State BoE, Dist 9",,,Keven M. Ellis,24.0,295.0,98.0,417.0
Rusk,416,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,8.0,51.0,21.0,80.0
Rusk,416,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,7.0,3.0,10.0
Rusk,417,"Member, State BoE, Dist 9",,,Keven M. Ellis,25.0,353.0,243.0,621.0
Rusk,417,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,9.0,88.0,72.0,169.0
Rusk,417,"Member, State BoE, Dist 9",,,Anastasia Wilford,2.0,8.0,12.0,22.0
Rusk,418,"Member, State BoE, Dist 9",,,Keven M. Ellis,75.0,573.0,341.0,989.0
Rusk,418,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,14.0,130.0,87.0,231.0
Rusk,418,"Member, State BoE, Dist 9",,,Anastasia Wilford,0.0,15.0,9.0,24.0
Rusk,Total:,"Member, State BoE, Dist 9",,,Keven M. Ellis,989.0,9072.0,4044.0,14105.0
Rusk,Total:,"Member, State BoE, Dist 9",,,Amanda M. Rudolph,370.0,2142.0,1280.0,3792.0
Rusk,Total:,"Member, State BoE, Dist 9",,,Anastasia Wilford,21.0,209.0,146.0,376.0
Rusk,111,State Senate,1,,Bryan Hughes,39.0,349.0,106.0,494.0
Rusk,112,State Senate,1,,Bryan Hughes,76.0,620.0,320.0,1016.0
Rusk,113,State Senate,1,,Bryan Hughes,105.0,1109.0,371.0,1585.0
Rusk,114,State Senate,1,,Bryan Hughes,34.0,441.0,309.0,784.0
Rusk,201,State Senate,1,,Bryan Hughes,56.0,329.0,79.0,464.0
Rusk,212,State Senate,1,,Bryan Hughes,31.0,349.0,79.0,459.0
Rusk,213,State Senate,1,,Bryan Hughes,82.0,630.0,352.0,1064.0
Rusk,214,State Senate,1,,Bryan Hughes,64.0,773.0,411.0,1248.0
Rusk,215,State Senate,1,,Bryan Hughes,63.0,669.0,328.0,1060.0
Rusk,302,State Senate,1,,Bryan Hughes,18.0,274.0,68.0,360.0
Rusk,303,State Senate,1,,Bryan Hughes,52.0,329.0,128.0,509.0
Rusk,314,State Senate,1,,Bryan Hughes,35.0,423.0,126.0,584.0
Rusk,315,State Senate,1,,Bryan Hughes,26.0,289.0,180.0,495.0
Rusk,316,State Senate,1,,Bryan Hughes,13.0,111.0,111.0,235.0
Rusk,317,State Senate,1,,Bryan Hughes,27.0,58.0,129.0,214.0
Rusk,318,State Senate,1,,Bryan Hughes,38.0,281.0,215.0,534.0
Rusk,319,State Senate,1,,Bryan Hughes,6.0,56.0,66.0,128.0
Rusk,404,State Senate,1,,Bryan Hughes,79.0,690.0,165.0,934.0
Rusk,405,State Senate,1,,Bryan Hughes,69.0,493.0,127.0,689.0
Rusk,416,State Senate,1,,Bryan Hughes,27.0,311.0,107.0,445.0
Rusk,417,State Senate,1,,Bryan Hughes,27.0,367.0,263.0,657.0
Rusk,418,State Senate,1,,Bryan Hughes,75.0,605.0,364.0,1044.0
Rusk,Total:,State Senate,1,,Bryan Hughes,1042.0,9556.0,4404.0,15002.0
Rusk,111,State Representative,11,,Travis Clardy,39.0,345.0,101.0,485.0
Rusk,111,State Representative,11,,Stephen J. Wright,6.0,63.0,22.0,91.0
Rusk,112,State Representative,11,,Travis Clardy,72.0,601.0,302.0,975.0
Rusk,112,State Representative,11,,Stephen J. Wright,18.0,116.0,52.0,186.0
Rusk,113,State Representative,11,,Travis Clardy,100.0,1078.0,354.0,1532.0
Rusk,113,State Representative,11,,Stephen J. Wright,24.0,212.0,96.0,332.0
Rusk,114,State Representative,11,,Travis Clardy,35.0,429.0,299.0,763.0
Rusk,114,State Representative,11,,Stephen J. Wright,16.0,90.0,58.0,164.0
Rusk,201,State Representative,11,,Travis Clardy,54.0,326.0,74.0,454.0
Rusk,201,State Representative,11,,Stephen J. Wright,11.0,70.0,28.0,109.0
Rusk,212,State Representative,11,,Travis Clardy,32.0,355.0,79.0,466.0
Rusk,212,State Representative,11,,Stephen J. Wright,13.0,49.0,18.0,80.0
Rusk,213,State Representative,11,,Travis Clardy,80.0,606.0,338.0,1024.0
Rusk,213,State Representative,11,,Stephen J. Wright,11.0,125.0,70.0,206.0
Rusk,214,State Representative,11,,Travis Clardy,63.0,757.0,412.0,1232.0
Rusk,214,State Representative,11,,Stephen J. Wright,21.0,199.0,96.0,316.0
Rusk,215,State Representative,11,,Travis Clardy,57.0,649.0,296.0,1002.0
Rusk,215,State Representative,11,,Stephen J. Wright,27.0,161.0,151.0,339.0
Rusk,302,State Representative,11,,Travis Clardy,16.0,258.0,64.0,338.0
Rusk,302,State Representative,11,,Stephen J. Wright,58.0,144.0,67.0,269.0
Rusk,303,State Representative,11,,Travis Clardy,52.0,314.0,109.0,475.0
Rusk,303,State Representative,11,,Stephen J. Wright,36.0,211.0,92.0,339.0
Rusk,314,State Representative,11,,Travis Clardy,37.0,429.0,121.0,587.0
Rusk,314,State Representative,11,,Stephen J. Wright,9.0,50.0,18.0,77.0
Rusk,315,State Representative,11,,Travis Clardy,28.0,294.0,182.0,504.0
Rusk,315,State Representative,11,,Stephen J. Wright,0.0,21.0,19.0,40.0
Rusk,316,State Representative,11,,Travis Clardy,14.0,111.0,123.0,248.0
Rusk,316,State Representative,11,,Stephen J. Wright,7.0,17.0,11.0,35.0
Rusk,317,State Representative,11,,Travis Clardy,24.0,58.0,122.0,204.0
Rusk,317,State Representative,11,,Stephen J. Wright,28.0,45.0,100.0,173.0
Rusk,318,State Representative,11,,Travis Clardy,38.0,291.0,222.0,551.0
Rusk,318,State Representative,11,,Stephen J. Wright,17.0,63.0,69.0,149.0
Rusk,319,State Representative,11,,Travis Clardy,6.0,55.0,61.0,122.0
Rusk,319,State Representative,11,,Stephen J. Wright,14.0,41.0,43.0,98.0
Rusk,404,State Representative,11,,Travis Clardy,80.0,685.0,155.0,920.0
Rusk,404,State Representative,11,,Stephen J. Wright,9.0,122.0,37.0,168.0
Rusk,405,State Representative,11,,Travis Clardy,71.0,493.0,122.0,686.0
Rusk,405,State Representative,11,,Stephen J. Wright,10.0,89.0,31.0,130.0
Rusk,416,State Representative,11,,Travis Clardy,29.0,311.0,104.0,444.0
Rusk,416,State Representative,11,,Stephen J. Wright,7.0,50.0,19.0,76.0
Rusk,417,State Representative,11,,Travis Clardy,25.0,363.0,252.0,640.0
Rusk,417,State Representative,11,,Stephen J. Wright,11.0,86.0,73.0,170.0
Rusk,418,State Representative,11,,Travis Clardy,76.0,605.0,356.0,1037.0
Rusk,418,State Representative,11,,Stephen J. Wright,15.0,134.0,83.0,232.0
Rusk,Total:,State Representative,11,,Travis Clardy,1028.0,9413.0,4248.0,14689.0
Rusk,Total:,State Representative,11,,Stephen J. Wright,368.0,2158.0,1253.0,3779.0
Rusk,111,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,37.0,340.0,106.0,483.0
Rusk,112,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,77.0,613.0,319.0,1009.0
Rusk,113,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,105.0,1097.0,365.0,1567.0
Rusk,114,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,34.0,439.0,310.0,783.0
Rusk,201,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,53.0,332.0,79.0,464.0
Rusk,212,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,30.0,344.0,78.0,452.0
Rusk,213,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,83.0,626.0,348.0,1057.0
Rusk,214,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,64.0,766.0,408.0,1238.0
Rusk,215,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,58.0,658.0,329.0,1045.0
Rusk,302,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,19.0,264.0,67.0,350.0
Rusk,303,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,53.0,328.0,122.0,503.0
Rusk,314,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,37.0,419.0,122.0,578.0
Rusk,315,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,26.0,281.0,177.0,484.0
Rusk,316,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,13.0,110.0,110.0,233.0
Rusk,317,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,28.0,60.0,127.0,215.0
Rusk,318,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,36.0,274.0,216.0,526.0
Rusk,319,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,6.0,52.0,63.0,121.0
Rusk,404,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,79.0,694.0,161.0,934.0
Rusk,405,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,68.0,480.0,125.0,673.0
Rusk,416,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,24.0,306.0,104.0,434.0
Rusk,417,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,27.0,363.0,259.0,649.0
Rusk,418,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,72.0,597.0,363.0,1032.0
Rusk,Total:,"Chief Justice, 6th Ct of Appeals Dist",,,Josh Morriss,1029.0,9443.0,4358.0,14830.0
Rusk,111,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,38.0,340.0,106.0,484.0
Rusk,112,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,78.0,606.0,317.0,1001.0
Rusk,113,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,103.0,1092.0,366.0,1561.0
Rusk,114,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,35.0,432.0,310.0,777.0
Rusk,201,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,54.0,333.0,79.0,466.0
Rusk,212,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,31.0,339.0,77.0,447.0
Rusk,213,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,82.0,628.0,348.0,1058.0
Rusk,214,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,64.0,764.0,398.0,1226.0
Rusk,215,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,60.0,664.0,328.0,1052.0
Rusk,302,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,17.0,264.0,67.0,348.0
Rusk,303,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,53.0,325.0,125.0,503.0
Rusk,314,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,38.0,415.0,121.0,574.0
Rusk,315,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,26.0,282.0,176.0,484.0
Rusk,316,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,13.0,108.0,113.0,234.0
Rusk,317,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,27.0,58.0,127.0,212.0
Rusk,318,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,38.0,277.0,210.0,525.0
Rusk,319,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,6.0,55.0,63.0,124.0
Rusk,404,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,78.0,685.0,160.0,923.0
Rusk,405,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,69.0,481.0,124.0,674.0
Rusk,416,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,25.0,303.0,104.0,432.0
Rusk,417,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,26.0,363.0,258.0,647.0
Rusk,418,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,72.0,595.0,364.0,1031.0
Rusk,Total:,"Justice, 12th Ct of Ap Dist, P2",,,Brian Hoyle,1033.0,9409.0,4341.0,14783.0
Rusk,111,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,38.0,338.0,106.0,482.0
Rusk,112,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,76.0,607.0,319.0,1002.0
Rusk,113,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,103.0,1091.0,366.0,1560.0
Rusk,114,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,35.0,430.0,306.0,771.0
Rusk,201,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,53.0,324.0,79.0,456.0
Rusk,212,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,31.0,345.0,77.0,453.0
Rusk,213,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,83.0,622.0,346.0,1051.0
Rusk,214,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,64.0,768.0,400.0,1232.0
Rusk,215,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,61.0,661.0,327.0,1049.0
Rusk,302,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,17.0,263.0,66.0,346.0
Rusk,303,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,55.0,323.0,122.0,500.0
Rusk,314,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,38.0,415.0,122.0,575.0
Rusk,315,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,26.0,277.0,175.0,478.0
Rusk,316,"Justice, 12th Ct of Ap Dist, P3, Unexpired Term",,,Greg Neeley,13.0,109.0,112.0,234.0
