county,precinct,office,district,candidate,party,early_voting,election day,votes
Kerr,314,U.S. Senate,,John Cornyn,,177,147,324
Kerr,314,U.S. Senate,,David M. Alameel,,103,81,184
Kerr,314,U.S. Senate,,Rebecca Paddock,,13,6,19
Kerr,314,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,3,8,11
Kerr,314,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,314,U.S. Senate,,Over Votes,,0,0,0
Kerr,314,U.S. Senate,,Under Votes,,5,3,8
Kerr,314,U.S. House,21,Lamar Smith,,186,157,343
Kerr,314,U.S. House,21,Ryan Shields,,32,28,60
Kerr,314,U.S. House,21,Antonio Diaz,,31,19,50
Kerr,314,U.S. House,21,Over Votes,,0,0,0
Kerr,314,U.S. House,21,Under Votes,,52,41,93
Kerr,314,Governor,,Greg Abbott,,174,151,325
Kerr,314,Governor,,Wendy R. Davis,,117,88,205
Kerr,314,Governor,,Kathie Glass,,8,5,13
Kerr,314,Governor,,Brandon Parmer,,0,1,1
Kerr,314,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,314,Governor,,Over Votes,,0,0,0
Kerr,314,Governor,,Under Votes,,2,0,2
Kerr,314,Ballots Cast,,,,,,546
Kerr,314,Lieutenant Governor,,Dan Patrick,,170,141,311
Kerr,314,Lieutenant Governor,,Leticia Van de Putte,,121,95,216
Kerr,314,Lieutenant Governor,,Robert D. Butler,,8,8,16
Kerr,314,Lieutenant Governor,,Chandrakantha Courtney,,0,1,1
Kerr,314,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,314,Lieutenant Governor,,Under Votes,,2,0,2
Kerr,314,Attorney General,,Ken Paxton,,175,142,317
Kerr,314,Attorney General,,Sam Houston,,108,88,196
Kerr,314,Attorney General,,Jamie Balagia,,12,10,22
Kerr,314,Attorney General,,Jamar Osborne,,2,1,3
Kerr,314,Attorney General,,Over Votes,,0,0,0
Kerr,314,Attorney General,,Under Votes,,4,4,8
Kerr,314,Comptroller of Public Accounts,,Glenn Hegar,,168,138,306
Kerr,314,Comptroller of Public Accounts,,Mike Collier,,109,95,204
Kerr,314,Comptroller of Public Accounts,,Ben Sanders,,17,6,23
Kerr,314,Comptroller of Public Accounts,,Deb Shafto,,2,1,3
Kerr,314,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,314,Comptroller of Public Accounts,,Under Votes,,5,5,10
Kerr,314,Commissioner of the General Land Office,,George P. Bush,,169,146,315
Kerr,314,Commissioner of the General Land Office,,John Cook,,107,85,192
Kerr,314,Commissioner of the General Land Office,,Justin Knight,,15,11,26
Kerr,314,Commissioner of the General Land Office,,Valerie Alessi,,5,1,6
Kerr,314,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,314,Commissioner of the General Land Office,,Under Votes,,5,2,7
Kerr,314,Commissioner of Agriculture,,Sid Miller,,166,134,300
Kerr,314,Commissioner of Agriculture,,Jim Hogan,,107,91,198
Kerr,314,Commissioner of Agriculture,,David (Rocky) Palmquist,,18,7,25
Kerr,314,Commissioner of Agriculture,,Kenneth Kendrick,,6,7,13
Kerr,314,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,314,Commissioner of Agriculture,,Under Votes,,4,6,10
Kerr,314,Ballots Cast,,,,,,546
Kerr,314,Railroad Commissioner,,Ryan Sitton,,167,137,304
Kerr,314,Railroad Commissioner,,Steve Brown,,108,89,197
Kerr,314,Railroad Commissioner,,Mark A. Miller,,14,9,23
Kerr,314,Railroad Commissioner,,Martina Salinas,,6,5,11
Kerr,314,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,314,Railroad Commissioner,,Under Votes,,6,5,11
Kerr,314,Ballots Cast,,,,,,546
Kerr,314,State Representative,53,Andrew S. Murr,,194,156,350
Kerr,314,State Representative,53,Maximilian Martin,,50,45,95
Kerr,314,State Representative,53,Over Votes,,0,0,0
Kerr,314,State Representative,53,Under Votes,,57,44,101
Kerr,404,Ballots Cast,,,,,,491
Kerr,404,Straight Party,,,REP,150,80,230
Kerr,404,Straight Party,,,DEM,14,6,20
Kerr,404,Straight Party,,,LIB,0,0,0
Kerr,404,Straight Party,,,GRN,0,0,0
Kerr,404,Straight Party,,Over Votes,,0,1,1
Kerr,404,Straight Party,,Under Votes,,104,58,162
Kerr,404,U.S. Senate,,John Cornyn,,222,124,346
Kerr,404,U.S. Senate,,David M. Alameel,,30,9,39
Kerr,404,U.S. Senate,,Rebecca Paddock,,10,4,14
Kerr,404,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,1,2
Kerr,404,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,404,U.S. Senate,,Over Votes,,0,0,0
Kerr,404,U.S. Senate,,Under Votes,,5,7,12
Kerr,404,U.S. House,21,Lamar Smith,,214,124,338
Kerr,404,U.S. House,21,Ryan Shields,,29,9,38
Kerr,404,U.S. House,21,Antonio Diaz,,8,2,10
Kerr,404,U.S. House,21,Over Votes,,0,0,0
Kerr,404,U.S. House,21,Under Votes,,17,10,27
Kerr,404,Governor,,Greg Abbott,,222,133,355
Kerr,404,Governor,,Wendy R. Davis,,39,11,50
Kerr,404,Governor,,Kathie Glass,,6,0,6
Kerr,404,Governor,,Brandon Parmer,,0,0,0
Kerr,404,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,404,Governor,,Over Votes,,0,0,0
Kerr,404,Governor,,Under Votes,,1,1,2
Kerr,404,Ballots Cast,,,,,,491
Kerr,404,Lieutenant Governor,,Dan Patrick,,223,130,353
Kerr,404,Lieutenant Governor,,Leticia Van de Putte,,35,9,44
Kerr,404,Lieutenant Governor,,Robert D. Butler,,8,3,11
Kerr,404,Lieutenant Governor,,Chandrakantha Courtney,,0,2,2
Kerr,404,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,404,Lieutenant Governor,,Under Votes,,2,1,3
Kerr,404,Attorney General,,Ken Paxton,,224,130,354
Kerr,404,Attorney General,,Sam Houston,,33,8,41
Kerr,404,Attorney General,,Jamie Balagia,,7,2,9
Kerr,404,Attorney General,,Jamar Osborne,,0,2,2
Kerr,404,Attorney General,,Over Votes,,0,0,0
Kerr,404,Attorney General,,Under Votes,,4,3,7
Kerr,404,Comptroller of Public Accounts,,Glenn Hegar,,218,123,341
Kerr,404,Comptroller of Public Accounts,,Mike Collier,,30,8,38
Kerr,404,Comptroller of Public Accounts,,Ben Sanders,,12,4,16
Kerr,404,Comptroller of Public Accounts,,Deb Shafto,,2,2,4
Kerr,404,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,404,Comptroller of Public Accounts,,Under Votes,,6,8,14
Kerr,404,Commissioner of the General Land Office,,George P. Bush,,220,125,345
Kerr,404,Commissioner of the General Land Office,,John Cook,,31,11,42
Kerr,404,Commissioner of the General Land Office,,Justin Knight,,15,7,22
Kerr,404,Commissioner of the General Land Office,,Valerie Alessi,,1,1,2
Kerr,404,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,404,Commissioner of the General Land Office,,Under Votes,,1,1,2
Kerr,404,Commissioner of Agriculture,,Sid Miller,,220,127,347
Kerr,404,Commissioner of Agriculture,,Jim Hogan,,31,9,40
Kerr,404,Commissioner of Agriculture,,David (Rocky) Palmquist,,11,4,15
Kerr,404,Commissioner of Agriculture,,Kenneth Kendrick,,3,1,4
Kerr,404,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,404,Commissioner of Agriculture,,Under Votes,,3,4,7
Kerr,404,Ballots Cast,,,,,,491
Kerr,404,Railroad Commissioner,,Ryan Sitton,,213,122,335
Kerr,404,Railroad Commissioner,,Steve Brown,,32,9,41
Kerr,404,Railroad Commissioner,,Mark A. Miller,,16,7,23
Kerr,404,Railroad Commissioner,,Martina Salinas,,2,2,4
Kerr,404,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,404,Railroad Commissioner,,Under Votes,,5,5,10
Kerr,404,Ballots Cast,,,,,,491
Kerr,404,State Representative,53,Andrew S. Murr,,230,131,361
Kerr,404,State Representative,53,Maximilian Martin,,23,7,30
Kerr,404,State Representative,53,Over Votes,,0,0,0
Kerr,404,State Representative,53,Under Votes,,15,7,22
Kerr,405,Ballots Cast,,,,,,1068
Kerr,405,Straight Party,,,REP,268,127,395
Kerr,405,Straight Party,,,DEM,45,31,76
Kerr,405,Straight Party,,,LIB,0,2,2
Kerr,405,Straight Party,,,GRN,0,0,0
Kerr,405,Straight Party,,Over Votes,,0,0,0
Kerr,405,Straight Party,,Under Votes,,240,157,397
Kerr,405,U.S. Senate,,John Cornyn,,434,227,661
Kerr,405,U.S. Senate,,David M. Alameel,,94,59,153
Kerr,405,U.S. Senate,,Rebecca Paddock,,15,15,30
Kerr,405,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,3,4,7
Kerr,405,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,405,U.S. Senate,,Over Votes,,0,0,0
Kerr,405,U.S. Senate,,Under Votes,,7,12,19
Kerr,405,U.S. House,21,Lamar Smith,,438,232,670
Kerr,405,U.S. House,21,Ryan Shields,,41,37,78
Kerr,405,U.S. House,21,Antonio Diaz,,22,13,35
Kerr,405,U.S. House,21,Over Votes,,0,0,0
Kerr,405,U.S. House,21,Under Votes,,52,35,87
Kerr,405,Governor,,Greg Abbott,,428,218,646
Kerr,405,Governor,,Wendy R. Davis,,117,80,197
Kerr,405,Governor,,Kathie Glass,,4,12,16
Kerr,405,Governor,,Brandon Parmer,,0,1,1
Kerr,405,Governor,,Sarah M. Pavitt (W),,0,1,1
Kerr,405,Governor,,Over Votes,,1,0,1
Kerr,405,Governor,,Under Votes,,3,6,9
Kerr,405,Ballots Cast,,,,,,1068
Kerr,405,Lieutenant Governor,,Dan Patrick,,419,207,626
Kerr,405,Lieutenant Governor,,Leticia Van de Putte,,112,83,195
Kerr,405,Lieutenant Governor,,Robert D. Butler,,10,13,23
Kerr,405,Lieutenant Governor,,Chandrakantha Courtney,,3,2,5
Kerr,405,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,405,Lieutenant Governor,,Under Votes,,9,12,21
Kerr,405,Attorney General,,Ken Paxton,,421,219,640
Kerr,405,Attorney General,,Sam Houston,,112,69,181
Kerr,405,Attorney General,,Jamie Balagia,,8,14,22
Kerr,405,Attorney General,,Jamar Osborne,,1,3,4
Kerr,405,Attorney General,,Over Votes,,0,0,0
Kerr,405,Attorney General,,Under Votes,,11,12,23
Kerr,405,Comptroller of Public Accounts,,Glenn Hegar,,426,215,641
Kerr,405,Comptroller of Public Accounts,,Mike Collier,,98,64,162
Kerr,405,Comptroller of Public Accounts,,Ben Sanders,,8,18,26
Kerr,405,Comptroller of Public Accounts,,Deb Shafto,,5,3,8
Kerr,405,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,405,Comptroller of Public Accounts,,Under Votes,,16,17,33
Kerr,405,Commissioner of the General Land Office,,George P. Bush,,429,227,656
Kerr,405,Commissioner of the General Land Office,,John Cook,,88,65,153
Kerr,405,Commissioner of the General Land Office,,Justin Knight,,18,10,28
Kerr,405,Commissioner of the General Land Office,,Valerie Alessi,,6,4,10
Kerr,405,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,405,Commissioner of the General Land Office,,Under Votes,,12,11,23
Kerr,405,Commissioner of Agriculture,,Sid Miller,,418,213,631
Kerr,405,Commissioner of Agriculture,,Jim Hogan,,97,61,158
Kerr,405,Commissioner of Agriculture,,David (Rocky) Palmquist,,11,20,31
Kerr,405,Commissioner of Agriculture,,Kenneth Kendrick,,9,3,12
Kerr,405,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,405,Commissioner of Agriculture,,Under Votes,,18,20,38
Kerr,405,Ballots Cast,,,,,,1068
Kerr,405,Railroad Commissioner,,Ryan Sitton,,418,212,630
Kerr,405,Railroad Commissioner,,Steve Brown,,99,66,165
Kerr,405,Railroad Commissioner,,Mark A. Miller,,17,14,31
Kerr,405,Railroad Commissioner,,Martina Salinas,,2,3,5
Kerr,405,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,405,Railroad Commissioner,,Under Votes,,17,22,39
Kerr,405,Ballots Cast,,,,,,1068
Kerr,405,State Representative,53,Andrew S. Murr,,452,232,684
Kerr,405,State Representative,53,Maximilian Martin,,36,34,70
Kerr,405,State Representative,53,Over Votes,,0,0,0
Kerr,405,State Representative,53,Under Votes,,65,51,116
Kerr,406,Ballots Cast,,,,,,1633
Kerr,406,Straight Party,,,REP,459,251,710
Kerr,406,Straight Party,,,DEM,56,30,86
Kerr,406,Straight Party,,,LIB,6,3,9
Kerr,406,Straight Party,,,GRN,0,0,0
Kerr,406,Straight Party,,Over Votes,,0,0,0
Kerr,406,Straight Party,,Under Votes,,356,180,536
Kerr,406,U.S. Senate,,John Cornyn,,709,377,1086
Kerr,406,U.S. Senate,,David M. Alameel,,118,57,175
Kerr,406,U.S. Senate,,Rebecca Paddock,,33,20,53
Kerr,406,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,6,5,11
Kerr,406,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,406,U.S. Senate,,Over Votes,,0,0,0
Kerr,406,U.S. Senate,,Under Votes,,11,5,16
Kerr,406,U.S. House,21,Lamar Smith,,711,386,1097
Kerr,406,U.S. House,21,Ryan Shields,,74,38,112
Kerr,406,U.S. House,21,Antonio Diaz,,33,12,45
Kerr,406,U.S. House,21,Over Votes,,0,0,0
Kerr,406,U.S. House,21,Under Votes,,59,28,87
Kerr,406,Governor,,Greg Abbott,,697,382,1079
Kerr,406,Governor,,Wendy R. Davis,,159,72,231
Kerr,406,Governor,,Kathie Glass,,12,8,20
Kerr,406,Governor,,Brandon Parmer,,3,0,3
Kerr,406,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,406,Governor,,Over Votes,,0,0,0
Kerr,406,Governor,,Under Votes,,6,2,8
Kerr,406,Ballots Cast,,,,,,1633
Kerr,406,Lieutenant Governor,,Dan Patrick,,689,368,1057
Kerr,406,Lieutenant Governor,,Leticia Van de Putte,,152,80,232
Kerr,406,Lieutenant Governor,,Robert D. Butler,,23,12,35
Kerr,406,Lieutenant Governor,,Chandrakantha Courtney,,2,3,5
Kerr,406,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,406,Lieutenant Governor,,Under Votes,,11,1,12
Kerr,406,Attorney General,,Ken Paxton,,695,378,1073
Kerr,406,Attorney General,,Sam Houston,,145,67,212
Kerr,406,Attorney General,,Jamie Balagia,,20,13,33
Kerr,406,Attorney General,,Jamar Osborne,,7,2,9
Kerr,406,Attorney General,,Over Votes,,0,0,0
Kerr,406,Attorney General,,Under Votes,,10,4,14
Kerr,406,Comptroller of Public Accounts,,Glenn Hegar,,677,363,1040
Kerr,406,Comptroller of Public Accounts,,Mike Collier,,139,74,213
Kerr,406,Comptroller of Public Accounts,,Ben Sanders,,32,17,49
Kerr,406,Comptroller of Public Accounts,,Deb Shafto,,11,1,12
Kerr,406,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,406,Comptroller of Public Accounts,,Under Votes,,18,9,27
Kerr,406,Commissioner of the General Land Office,,George P. Bush,,693,371,1064
Kerr,406,Commissioner of the General Land Office,,John Cook,,122,59,181
Kerr,406,Commissioner of the General Land Office,,Justin Knight,,32,20,52
Kerr,406,Commissioner of the General Land Office,,Valerie Alessi,,15,7,22
Kerr,406,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,406,Commissioner of the General Land Office,,Under Votes,,15,7,22
Kerr,406,Commissioner of Agriculture,,Sid Miller,,674,360,1034
Kerr,406,Commissioner of Agriculture,,Jim Hogan,,132,72,204
Kerr,406,Commissioner of Agriculture,,David (Rocky) Palmquist,,37,20,57
Kerr,406,Commissioner of Agriculture,,Kenneth Kendrick,,13,1,14
Kerr,406,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,406,Commissioner of Agriculture,,Under Votes,,21,11,32
Kerr,406,Ballots Cast,,,,,,1633
Kerr,406,Railroad Commissioner,,Ryan Sitton,,672,362,1034
Kerr,406,Railroad Commissioner,,Steve Brown,,130,66,196
Kerr,406,Railroad Commissioner,,Mark A. Miller,,39,19,58
Kerr,406,Railroad Commissioner,,Martina Salinas,,17,4,21
Kerr,406,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,406,Railroad Commissioner,,Under Votes,,19,13,32
Kerr,406,Ballots Cast,,,,,,1633
Kerr,406,State Representative,53,Andrew S. Murr,,731,381,1112
Kerr,406,State Representative,53,Maximilian Martin,,75,47,122
Kerr,406,State Representative,53,Over Votes,,1,1,2
Kerr,406,State Representative,53,Under Votes,,70,35,105
Kerr,410,Ballots Cast,,,,,,159
Kerr,410,Straight Party,,,REP,53,30,83
Kerr,410,Straight Party,,,DEM,2,0,2
Kerr,410,Straight Party,,,LIB,0,1,1
Kerr,410,Straight Party,,,GRN,0,0,0
Kerr,410,Straight Party,,Over Votes,,0,0,0
Kerr,410,Straight Party,,Under Votes,,24,32,56
Kerr,410,U.S. Senate,,John Cornyn,,73,58,131
Kerr,410,U.S. Senate,,David M. Alameel,,4,1,5
Kerr,410,U.S. Senate,,Rebecca Paddock,,2,2,4
Kerr,410,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Kerr,410,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,410,U.S. Senate,,Over Votes,,0,0,0
Kerr,410,U.S. Senate,,Under Votes,,0,2,2
Kerr,410,U.S. House,21,Lamar Smith,,71,59,130
Kerr,410,U.S. House,21,Ryan Shields,,4,3,7
Kerr,410,U.S. House,21,Antonio Diaz,,3,0,3
Kerr,410,U.S. House,21,Over Votes,,0,0,0
Kerr,410,U.S. House,21,Under Votes,,1,1,2
Kerr,410,Governor,,Greg Abbott,,72,58,130
Kerr,410,Governor,,Wendy R. Davis,,5,3,8
Kerr,410,Governor,,Kathie Glass,,0,1,1
Kerr,410,Governor,,Brandon Parmer,,0,0,0
Kerr,410,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,410,Governor,,Over Votes,,0,0,0
Kerr,410,Governor,,Under Votes,,2,1,3
Kerr,410,Ballots Cast,,,,,,159
Kerr,410,Lieutenant Governor,,Dan Patrick,,75,52,127
Kerr,410,Lieutenant Governor,,Leticia Van de Putte,,3,7,10
Kerr,410,Lieutenant Governor,,Robert D. Butler,,0,2,2
Kerr,410,Lieutenant Governor,,Chandrakantha Courtney,,1,0,1
Kerr,410,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,410,Lieutenant Governor,,Under Votes,,0,2,2
Kerr,410,Attorney General,,Ken Paxton,,75,56,131
Kerr,410,Attorney General,,Sam Houston,,3,2,5
Kerr,410,Attorney General,,Jamie Balagia,,0,1,1
Kerr,410,Attorney General,,Jamar Osborne,,1,0,1
Kerr,410,Attorney General,,Over Votes,,0,0,0
Kerr,410,Attorney General,,Under Votes,,0,4,4
Kerr,410,Comptroller of Public Accounts,,Glenn Hegar,,74,57,131
Kerr,410,Comptroller of Public Accounts,,Mike Collier,,4,2,6
Kerr,410,Comptroller of Public Accounts,,Ben Sanders,,0,1,1
Kerr,410,Comptroller of Public Accounts,,Deb Shafto,,1,0,1
Kerr,410,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,410,Comptroller of Public Accounts,,Under Votes,,0,3,3
Kerr,410,Commissioner of the General Land Office,,George P. Bush,,75,60,135
Kerr,410,Commissioner of the General Land Office,,John Cook,,3,1,4
Kerr,410,Commissioner of the General Land Office,,Justin Knight,,0,1,1
Kerr,410,Commissioner of the General Land Office,,Valerie Alessi,,1,0,1
Kerr,410,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,410,Commissioner of the General Land Office,,Under Votes,,0,1,1
Kerr,410,Commissioner of Agriculture,,Sid Miller,,74,55,129
Kerr,410,Commissioner of Agriculture,,Jim Hogan,,4,4,8
Kerr,410,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,1,1
Kerr,410,Commissioner of Agriculture,,Kenneth Kendrick,,1,0,1
Kerr,410,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,410,Commissioner of Agriculture,,Under Votes,,0,3,3
Kerr,410,Ballots Cast,,,,,,159
Kerr,410,Railroad Commissioner,,Ryan Sitton,,74,57,131
Kerr,410,Railroad Commissioner,,Steve Brown,,3,2,5
Kerr,410,Railroad Commissioner,,Mark A. Miller,,2,1,3
Kerr,410,Railroad Commissioner,,Martina Salinas,,0,0,0
Kerr,410,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,410,Railroad Commissioner,,Under Votes,,0,3,3
Kerr,410,Ballots Cast,,,,,,159
Kerr,410,State Representative,53,Andrew S. Murr,,74,58,132
Kerr,410,State Representative,53,Maximilian Martin,,3,2,5
Kerr,410,State Representative,53,Over Votes,,0,0,0
Kerr,410,State Representative,53,Under Votes,,2,3,5
Kerr,416,Ballots Cast,,,,,,882
Kerr,416,Straight Party,,,REP,273,124,397
Kerr,416,Straight Party,,,DEM,29,11,40
Kerr,416,Straight Party,,,LIB,1,3,4
Kerr,416,Straight Party,,,GRN,0,0,0
Kerr,416,Straight Party,,Over Votes,,0,0,0
Kerr,416,Straight Party,,Under Votes,,186,153,339
Kerr,416,U.S. Senate,,John Cornyn,,389,226,615
Kerr,416,U.S. Senate,,David M. Alameel,,72,35,107
Kerr,416,U.S. Senate,,Rebecca Paddock,,17,24,41
Kerr,416,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,5,6
Kerr,416,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,416,U.S. Senate,,Over Votes,,0,0,0
Kerr,416,U.S. Senate,,Under Votes,,10,1,11
Kerr,416,U.S. House,21,Lamar Smith,,396,231,627
Kerr,416,U.S. House,21,Ryan Shields,,40,34,74
Kerr,416,U.S. House,21,Antonio Diaz,,13,14,27
Kerr,416,U.S. House,21,Over Votes,,0,0,0
Kerr,416,U.S. House,21,Under Votes,,40,12,52
Kerr,416,Governor,,Greg Abbott,,388,221,609
Kerr,416,Governor,,Wendy R. Davis,,86,54,140
Kerr,416,Governor,,Kathie Glass,,8,10,18
Kerr,416,Governor,,Brandon Parmer,,1,6,7
Kerr,416,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,416,Governor,,Over Votes,,0,0,0
Kerr,416,Governor,,Under Votes,,6,0,6
Kerr,416,Ballots Cast,,,,,,882
Kerr,416,Lieutenant Governor,,Dan Patrick,,383,215,598
Kerr,416,Lieutenant Governor,,Leticia Van de Putte,,88,55,143
Kerr,416,Lieutenant Governor,,Robert D. Butler,,9,17,26
Kerr,416,Lieutenant Governor,,Chandrakantha Courtney,,1,3,4
Kerr,416,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,416,Lieutenant Governor,,Under Votes,,8,1,9
Kerr,416,Attorney General,,Ken Paxton,,388,219,607
Kerr,416,Attorney General,,Sam Houston,,82,46,128
Kerr,416,Attorney General,,Jamie Balagia,,5,18,23
Kerr,416,Attorney General,,Jamar Osborne,,3,3,6
Kerr,416,Attorney General,,Over Votes,,0,0,0
Kerr,416,Attorney General,,Under Votes,,11,5,16
Kerr,416,Comptroller of Public Accounts,,Glenn Hegar,,373,215,588
Kerr,416,Comptroller of Public Accounts,,Mike Collier,,82,45,127
Kerr,416,Comptroller of Public Accounts,,Ben Sanders,,13,17,30
Kerr,416,Comptroller of Public Accounts,,Deb Shafto,,7,7,14
Kerr,416,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,416,Comptroller of Public Accounts,,Under Votes,,14,7,21
Kerr,416,Commissioner of the General Land Office,,George P. Bush,,385,213,598
Kerr,416,Commissioner of the General Land Office,,John Cook,,75,39,114
Kerr,416,Commissioner of the General Land Office,,Justin Knight,,12,27,39
Kerr,416,Commissioner of the General Land Office,,Valerie Alessi,,6,8,14
Kerr,416,Commissioner of the General Land Office,,Over Votes,,0,0,0
Kerr,416,Commissioner of the General Land Office,,Under Votes,,11,4,15
Kerr,416,Commissioner of Agriculture,,Sid Miller,,373,210,583
Kerr,416,Commissioner of Agriculture,,Jim Hogan,,83,49,132
Kerr,416,Commissioner of Agriculture,,David (Rocky) Palmquist,,10,14,24
Kerr,416,Commissioner of Agriculture,,Kenneth Kendrick,,8,10,18
Kerr,416,Commissioner of Agriculture,,Over Votes,,0,0,0
Kerr,416,Commissioner of Agriculture,,Under Votes,,15,8,23
Kerr,416,Ballots Cast,,,,,,882
Kerr,416,Railroad Commissioner,,Ryan Sitton,,379,208,587
Kerr,416,Railroad Commissioner,,Steve Brown,,75,42,117
Kerr,416,Railroad Commissioner,,Mark A. Miller,,15,21,36
Kerr,416,Railroad Commissioner,,Martina Salinas,,5,11,16
Kerr,416,Railroad Commissioner,,Over Votes,,0,0,0
Kerr,416,Railroad Commissioner,,Under Votes,,15,9,24
Kerr,416,Ballots Cast,,,,,,882
Kerr,416,State Representative,53,Andrew S. Murr,,401,236,637
Kerr,416,State Representative,53,Maximilian Martin,,44,41,85
Kerr,416,State Representative,53,Over Votes,,0,0,0
Kerr,416,State Representative,53,Under Votes,,44,14,58
Kerr,417,Ballots Cast,,,,,,854
Kerr,417,Straight Party,,,REP,279,133,412
Kerr,417,Straight Party,,,DEM,39,13,52
Kerr,417,Straight Party,,,LIB,2,2,4
Kerr,417,Straight Party,,,GRN,0,2,2
Kerr,417,Straight Party,,Over Votes,,0,0,0
Kerr,417,Straight Party,,Under Votes,,214,104,318
Kerr,417,U.S. Senate,,John Cornyn,,441,196,637
Kerr,417,U.S. Senate,,David M. Alameel,,74,33,107
Kerr,417,U.S. Senate,,Rebecca Paddock,,11,15,26
Kerr,417,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,3,5,8
Kerr,417,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Kerr,417,U.S. Senate,,Over Votes,,0,0,0
Kerr,417,U.S. Senate,,Under Votes,,5,5,10
Kerr,417,U.S. House,21,Lamar Smith,,430,201,631
Kerr,417,U.S. House,21,Ryan Shields,,44,23,67
Kerr,417,U.S. House,21,Antonio Diaz,,18,11,29
Kerr,417,U.S. House,21,Over Votes,,0,0,0
Kerr,417,U.S. House,21,Under Votes,,42,19,61
Kerr,417,Governor,,Greg Abbott,,427,204,631
Kerr,417,Governor,,Wendy R. Davis,,99,45,144
Kerr,417,Governor,,Kathie Glass,,3,4,7
Kerr,417,Governor,,Brandon Parmer,,0,1,1
Kerr,417,Governor,,Sarah M. Pavitt (W),,0,0,0
Kerr,417,Governor,,Over Votes,,0,0,0
Kerr,417,Governor,,Under Votes,,5,0,5
Kerr,417,Ballots Cast,,,,,,854
Kerr,417,Lieutenant Governor,,Dan Patrick,,410,191,601
Kerr,417,Lieutenant Governor,,Leticia Van de Putte,,106,47,153
Kerr,417,Lieutenant Governor,,Robert D. Butler,,11,12,23
Kerr,417,Lieutenant Governor,,Chandrakantha Courtney,,3,3,6
Kerr,417,Lieutenant Governor,,Over Votes,,0,0,0
Kerr,417,Lieutenant Governor,,Under Votes,,4,1,5
Kerr,417,Attorney General,,Ken Paxton,,423,198,621
Kerr,417,Attorney General,,Sam Houston,,91,42,133
Kerr,417,Attorney General,,Jamie Balagia,,11,9,20
Kerr,417,Attorney General,,Jamar Osborne,,3,3,6
Kerr,417,Attorney General,,Over Votes,,0,0,0
Kerr,417,Attorney General,,Under Votes,,6,2,8
Kerr,417,Comptroller of Public Accounts,,Glenn Hegar,,413,198,611
Kerr,417,Comptroller of Public Accounts,,Mike Collier,,85,34,119
Kerr,417,Comptroller of Public Accounts,,Ben Sanders,,17,14,31
Kerr,417,Comptroller of Public Accounts,,Deb Shafto,,3,3,6
Kerr,417,Comptroller of Public Accounts,,Over Votes,,0,0,0
Kerr,417,Comptroller of Public Accounts,,Under Votes,,16,5,21
