county,precinct,office,district,Candidate,party,Absentee,Early,Election,Votes
Waller,103,Comptroller Of Public Accounts,,Under Votes,,0,4,2,6
Waller,104,Comptroller Of Public Accounts,,Under Votes,,0,1,2,3
Waller,105,Comptroller Of Public Accounts,,Under Votes,,0,3,1,4
Waller,206,Comptroller Of Public Accounts,,Under Votes,,4,3,10,17
Waller,207,Comptroller Of Public Accounts,,Under Votes,,0,4,7,11
Waller,208,Comptroller Of Public Accounts,,Under Votes,,0,6,3,9
Waller,309,Comptroller Of Public Accounts,,Under Votes,,0,1,8,9
Waller,310,Comptroller Of Public Accounts,,Under Votes,,0,7,5,12
Waller,311,Comptroller Of Public Accounts,,Under Votes,,1,3,4,8
Waller,312,Comptroller Of Public Accounts,,Under Votes,,0,1,2,3
Waller,313,Comptroller Of Public Accounts,,Under Votes,,2,0,2,4
Waller,414,Comptroller Of Public Accounts,,Under Votes,,2,0,4,6
Waller,415,Comptroller Of Public Accounts,,Under Votes,,1,1,2,4
Waller,416,Comptroller Of Public Accounts,,Under Votes,,0,4,4,8
Waller,417,Comptroller Of Public Accounts,,Under Votes,,1,6,6,13
Waller,418,Comptroller Of Public Accounts,,Under Votes,,1,1,8,10
Waller,419,Comptroller Of Public Accounts,,Under Votes,,1,0,0,1
Waller,420,Comptroller Of Public Accounts,,Under Votes,,1,0,4,5
Waller,Total,Comptroller Of Public Accounts,,Under Votes,,20,53,84,157
Waller,101,Commissioner Of The General Land Office,,George P. Bush,,9,257,192,458
Waller,102,Commissioner Of The General Land Office,,George P. Bush,,11,143,88,242
Waller,103,Commissioner Of The General Land Office,,George P. Bush,,10,174,81,265
Waller,104,Commissioner Of The General Land Office,,George P. Bush,,5,88,76,169
Waller,105,Commissioner Of The General Land Office,,George P. Bush,,3,126,126,255
Waller,206,Commissioner Of The General Land Office,,George P. Bush,,14,321,448,783
Waller,207,Commissioner Of The General Land Office,,George P. Bush,,25,331,572,928
Waller,208,Commissioner Of The General Land Office,,George P. Bush,,8,161,169,338
Waller,309,Commissioner Of The General Land Office,,George P. Bush,,0,6,7,13
Waller,310,Commissioner Of The General Land Office,,George P. Bush,,3,48,32,83
Waller,311,Commissioner Of The General Land Office,,George P. Bush,,7,72,103,182
Waller,312,Commissioner Of The General Land Office,,George P. Bush,,14,236,259,509
Waller,313,Commissioner Of The General Land Office,,George P. Bush,,2,37,89,128
Waller,414,Commissioner Of The General Land Office,,George P. Bush,,0,12,41,53
Waller,415,Commissioner Of The General Land Office,,George P. Bush,,13,109,264,386
Waller,416,Commissioner Of The General Land Office,,George P. Bush,,4,52,123,179
Waller,417,Commissioner Of The General Land Office,,George P. Bush,,6,35,69,110
Waller,418,Commissioner Of The General Land Office,,George P. Bush,,9,240,362,611
Waller,419,Commissioner Of The General Land Office,,George P. Bush,,12,16,12,40
Waller,420,Commissioner Of The General Land Office,,George P. Bush,,13,140,182,335
Waller,Total,Commissioner Of The General Land Office,,George P. Bush,,168,2604,3295,6067
Waller,101,Commissioner Of The General Land Office,,John Cook,,5,68,75,148
Waller,102,Commissioner Of The General Land Office,,John Cook,,13,92,83,188
Waller,103,Commissioner Of The General Land Office,,John Cook,,6,76,51,133
Waller,104,Commissioner Of The General Land Office,,John Cook,,2,20,43,65
Waller,105,Commissioner Of The General Land Office,,John Cook,,2,11,19,32
Waller,206,Commissioner Of The General Land Office,,John Cook,,8,38,64,110
Waller,207,Commissioner Of The General Land Office,,John Cook,,13,23,61,97
Waller,208,Commissioner Of The General Land Office,,John Cook,,5,34,69,108
Waller,309,Commissioner Of The General Land Office,,John Cook,,1,79,389,469
Waller,310,Commissioner Of The General Land Office,,John Cook,,5,147,150,302
Waller,311,Commissioner Of The General Land Office,,John Cook,,3,21,29,53
Waller,312,Commissioner Of The General Land Office,,John Cook,,4,19,32,55
Waller,313,Commissioner Of The General Land Office,,John Cook,,1,9,23,33
Waller,414,Commissioner Of The General Land Office,,John Cook,,3,25,47,75
Waller,415,Commissioner Of The General Land Office,,John Cook,,4,41,40,85
Waller,416,Commissioner Of The General Land Office,,John Cook,,6,42,91,139
Waller,417,Commissioner Of The General Land Office,,John Cook,,4,73,119,196
Waller,418,Commissioner Of The General Land Office,,John Cook,,2,30,41,73
Waller,419,Commissioner Of The General Land Office,,John Cook,,8,1,2,11
Waller,420,Commissioner Of The General Land Office,,John Cook,,2,7,25,34
Waller,Total,Commissioner Of The General Land Office,,John Cook,,97,856,1453,2406
Waller,101,Commissioner Of The General Land Office,,Justin Knight,,0,3,5,8
Waller,102,Commissioner Of The General Land Office,,Justin Knight,,0,11,2,13
Waller,103,Commissioner Of The General Land Office,,Justin Knight,,0,3,2,5
Waller,104,Commissioner Of The General Land Office,,Justin Knight,,0,2,1,3
Waller,105,Commissioner Of The General Land Office,,Justin Knight,,1,5,2,8
Waller,206,Commissioner Of The General Land Office,,Justin Knight,,1,14,12,27
Waller,207,Commissioner Of The General Land Office,,Justin Knight,,3,7,19,29
Waller,208,Commissioner Of The General Land Office,,Justin Knight,,0,2,1,3
Waller,309,Commissioner Of The General Land Office,,Justin Knight,,0,0,0,0
Waller,310,Commissioner Of The General Land Office,,Justin Knight,,0,5,2,7
Waller,311,Commissioner Of The General Land Office,,Justin Knight,,0,6,2,8
Waller,312,Commissioner Of The General Land Office,,Justin Knight,,0,4,4,8
Waller,313,Commissioner Of The General Land Office,,Justin Knight,,0,0,5,5
Waller,414,Commissioner Of The General Land Office,,Justin Knight,,0,0,2,2
Waller,415,Commissioner Of The General Land Office,,Justin Knight,,2,6,10,18
Waller,416,Commissioner Of The General Land Office,,Justin Knight,,0,1,3,4
Waller,417,Commissioner Of The General Land Office,,Justin Knight,,0,4,2,6
Waller,418,Commissioner Of The General Land Office,,Justin Knight,,0,5,16,21
Waller,419,Commissioner Of The General Land Office,,Justin Knight,,0,0,1,1
Waller,420,Commissioner Of The General Land Office,,Justin Knight,,0,3,3,6
Waller,Total,Commissioner Of The General Land Office,,Justin Knight,,7,81,94,182
Waller,101,Commissioner Of The General Land Office,,Valerie Alessi,,0,0,1,1
Waller,102,Commissioner Of The General Land Office,,Valerie Alessi,,0,2,2,4
Waller,103,Commissioner Of The General Land Office,,Valerie Alessi,,0,1,1,2
Waller,104,Commissioner Of The General Land Office,,Valerie Alessi,,0,0,0,0
Waller,105,Commissioner Of The General Land Office,,Valerie Alessi,,0,1,3,4
Waller,206,Commissioner Of The General Land Office,,Valerie Alessi,,0,3,3,6
Waller,207,Commissioner Of The General Land Office,,Valerie Alessi,,2,2,7,11
Waller,208,Commissioner Of The General Land Office,,Valerie Alessi,,1,0,1,2
Waller,309,Commissioner Of The General Land Office,,Valerie Alessi,,0,2,2,4
Waller,310,Commissioner Of The General Land Office,,Valerie Alessi,,0,2,2,4
Waller,311,Commissioner Of The General Land Office,,Valerie Alessi,,0,0,3,3
Waller,312,Commissioner Of The General Land Office,,Valerie Alessi,,0,1,2,3
Waller,313,Commissioner Of The General Land Office,,Valerie Alessi,,0,1,0,1
Waller,414,Commissioner Of The General Land Office,,Valerie Alessi,,0,0,1,1
Waller,415,Commissioner Of The General Land Office,,Valerie Alessi,,0,1,2,3
Waller,416,Commissioner Of The General Land Office,,Valerie Alessi,,0,2,5,7
Waller,417,Commissioner Of The General Land Office,,Valerie Alessi,,0,1,2,3
Waller,418,Commissioner Of The General Land Office,,Valerie Alessi,,0,0,1,1
Waller,419,Commissioner Of The General Land Office,,Valerie Alessi,,0,0,0,0
Waller,420,Commissioner Of The General Land Office,,Valerie Alessi,,0,1,1,2
Waller,Total,Commissioner Of The General Land Office,,Valerie Alessi,,3,20,39,62
Waller,101,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,102,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,103,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,104,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,105,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,206,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,207,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,208,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,309,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,310,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,311,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,312,Commissioner Of The General Land Office,,Over Votes,,1,0,0,1
Waller,313,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,414,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,415,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,416,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,417,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,418,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,419,Commissioner Of The General Land Office,,Over Votes,,0,0,0,0
Waller,420,Commissioner Of The General Land Office,,Over Votes,,1,0,0,1
Waller,Total,Commissioner Of The General Land Office,,Over Votes,,2,0,0,2
Waller,101,Commissioner Of The General Land Office,,Under Votes,,2,7,5,14
Waller,102,Commissioner Of The General Land Office,,Under Votes,,6,6,3,15
Waller,103,Commissioner Of The General Land Office,,Under Votes,,1,6,3,10
Waller,104,Commissioner Of The General Land Office,,Under Votes,,0,1,5,6
Waller,105,Commissioner Of The General Land Office,,Under Votes,,0,3,3,6
Waller,206,Commissioner Of The General Land Office,,Under Votes,,2,5,13,20
Waller,207,Commissioner Of The General Land Office,,Under Votes,,0,4,8,12
Waller,208,Commissioner Of The General Land Office,,Under Votes,,0,5,6,11
Waller,309,Commissioner Of The General Land Office,,Under Votes,,0,1,7,8
Waller,310,Commissioner Of The General Land Office,,Under Votes,,1,7,5,13
Waller,311,Commissioner Of The General Land Office,,Under Votes,,1,1,2,4
Waller,312,Commissioner Of The General Land Office,,Under Votes,,0,3,3,6
Waller,313,Commissioner Of The General Land Office,,Under Votes,,2,0,2,4
Waller,414,Commissioner Of The General Land Office,,Under Votes,,0,0,4,4
Waller,415,Commissioner Of The General Land Office,,Under Votes,,2,3,3,8
Waller,416,Commissioner Of The General Land Office,,Under Votes,,0,2,5,7
Waller,417,Commissioner Of The General Land Office,,Under Votes,,0,6,7,13
Waller,418,Commissioner Of The General Land Office,,Under Votes,,3,1,10,14
Waller,419,Commissioner Of The General Land Office,,Under Votes,,2,0,0,2
Waller,420,Commissioner Of The General Land Office,,Under Votes,,2,5,4,11
Waller,Total,Commissioner Of The General Land Office,,Under Votes,,24,66,98,188
Waller,101,Commissioner Of Agriculture,,Sid Miller,,10,249,189,448
Waller,102,Commissioner Of Agriculture,,Sid Miller,,9,147,82,238
Waller,103,Commissioner Of Agriculture,,Sid Miller,,10,164,79,253
Waller,104,Commissioner Of Agriculture,,Sid Miller,,5,80,75,160
Waller,105,Commissioner Of Agriculture,,Sid Miller,,1,125,120,246
Waller,206,Commissioner Of Agriculture,,Sid Miller,,8,316,431,755
Waller,207,Commissioner Of Agriculture,,Sid Miller,,26,327,573,926
Waller,208,Commissioner Of Agriculture,,Sid Miller,,7,155,159,321
Waller,309,Commissioner Of Agriculture,,Sid Miller,,0,7,7,14
Waller,310,Commissioner Of Agriculture,,Sid Miller,,3,46,27,76
Waller,311,Commissioner Of Agriculture,,Sid Miller,,5,69,102,176
Waller,312,Commissioner Of Agriculture,,Sid Miller,,14,232,253,499
Waller,313,Commissioner Of Agriculture,,Sid Miller,,2,37,83,122
Waller,414,Commissioner Of Agriculture,,Sid Miller,,0,11,43,54
Waller,415,Commissioner Of Agriculture,,Sid Miller,,12,113,258,383
Waller,416,Commissioner Of Agriculture,,Sid Miller,,3,53,121,177
Waller,417,Commissioner Of Agriculture,,Sid Miller,,4,35,67,106
Waller,418,Commissioner Of Agriculture,,Sid Miller,,9,241,364,614
Waller,419,Commissioner Of Agriculture,,Sid Miller,,12,15,14,41
Waller,420,Commissioner Of Agriculture,,Sid Miller,,14,137,184,335
Waller,Total,Commissioner Of Agriculture,,Sid Miller,,154,2559,3231,5944
Waller,101,Commissioner Of Agriculture,,Jim Hogan,,5,71,76,152
Waller,102,Commissioner Of Agriculture,,Jim Hogan,,14,92,85,191
Waller,103,Commissioner Of Agriculture,,Jim Hogan,,5,80,55,140
Waller,104,Commissioner Of Agriculture,,Jim Hogan,,2,25,43,70
Waller,105,Commissioner Of Agriculture,,Jim Hogan,,3,14,24,41
Waller,206,Commissioner Of Agriculture,,Jim Hogan,,11,39,76,126
Waller,207,Commissioner Of Agriculture,,Jim Hogan,,11,25,62,98
Waller,208,Commissioner Of Agriculture,,Jim Hogan,,5,39,73,117
Waller,309,Commissioner Of Agriculture,,Jim Hogan,,1,79,386,466
Waller,310,Commissioner Of Agriculture,,Jim Hogan,,4,146,153,303
Waller,311,Commissioner Of Agriculture,,Jim Hogan,,5,24,30,59
Waller,312,Commissioner Of Agriculture,,Jim Hogan,,4,23,40,67
Waller,313,Commissioner Of Agriculture,,Jim Hogan,,0,10,25,35
Waller,414,Commissioner Of Agriculture,,Jim Hogan,,0,26,48,74
Waller,415,Commissioner Of Agriculture,,Jim Hogan,,2,42,38,82
Waller,416,Commissioner Of Agriculture,,Jim Hogan,,7,43,95,145
Waller,417,Commissioner Of Agriculture,,Jim Hogan,,3,74,117,194
Waller,418,Commissioner Of Agriculture,,Jim Hogan,,2,32,45,79
Waller,419,Commissioner Of Agriculture,,Jim Hogan,,7,1,0,8
Waller,420,Commissioner Of Agriculture,,Jim Hogan,,3,10,21,34
Waller,Total,Commissioner Of Agriculture,,Jim Hogan,,94,895,1492,2481
Waller,101,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,4,6,10
Waller,102,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,5,1,6
Waller,103,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,2,0,2
Waller,104,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,2,0,2
Waller,105,Commissioner Of Agriculture,,David (Rocky) Palmquist,,1,3,3,7
Waller,206,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,13,8,21
Waller,207,Commissioner Of Agriculture,,David (Rocky) Palmquist,,4,5,11,20
Waller,208,Commissioner Of Agriculture,,David (Rocky) Palmquist,,1,2,0,3
Waller,309,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,1,3,4
Waller,310,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,4,0,4
Waller,311,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,4,1,5
Waller,312,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,3,5,8
Waller,313,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,0,5,5
Waller,414,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,0,2,2
Waller,415,Commissioner Of Agriculture,,David (Rocky) Palmquist,,1,3,10,14
Waller,416,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,0,4,4
Waller,417,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,1,4,5
Waller,418,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,2,11,13
Waller,419,Commissioner Of Agriculture,,David (Rocky) Palmquist,,1,0,1,2
Waller,420,Commissioner Of Agriculture,,David (Rocky) Palmquist,,0,3,0,3
Waller,Total,Commissioner Of Agriculture,,David (Rocky) Palmquist,,8,57,75,140
Waller,101,Commissioner Of Agriculture,,Kenneth Kendrick,,0,0,2,2
Waller,102,Commissioner Of Agriculture,,Kenneth Kendrick,,0,3,3,6
Waller,103,Commissioner Of Agriculture,,Kenneth Kendrick,,0,1,1,2
Waller,104,Commissioner Of Agriculture,,Kenneth Kendrick,,0,2,4,6
Waller,105,Commissioner Of Agriculture,,Kenneth Kendrick,,0,1,3,4
Waller,206,Commissioner Of Agriculture,,Kenneth Kendrick,,0,6,5,11
Waller,207,Commissioner Of Agriculture,,Kenneth Kendrick,,1,4,9,14
Waller,208,Commissioner Of Agriculture,,Kenneth Kendrick,,1,0,1,2
Waller,309,Commissioner Of Agriculture,,Kenneth Kendrick,,0,0,4,4
Waller,310,Commissioner Of Agriculture,,Kenneth Kendrick,,1,3,6,10
Waller,311,Commissioner Of Agriculture,,Kenneth Kendrick,,0,1,0,1
Waller,312,Commissioner Of Agriculture,,Kenneth Kendrick,,0,2,1,3
Waller,313,Commissioner Of Agriculture,,Kenneth Kendrick,,0,0,0,0
Waller,414,Commissioner Of Agriculture,,Kenneth Kendrick,,0,0,0,0
Waller,415,Commissioner Of Agriculture,,Kenneth Kendrick,,0,0,4,4
Waller,416,Commissioner Of Agriculture,,Kenneth Kendrick,,0,1,3,4
Waller,417,Commissioner Of Agriculture,,Kenneth Kendrick,,0,1,3,4
Waller,418,Commissioner Of Agriculture,,Kenneth Kendrick,,0,0,1,1
Waller,419,Commissioner Of Agriculture,,Kenneth Kendrick,,2,0,0,2
Waller,420,Commissioner Of Agriculture,,Kenneth Kendrick,,0,0,3,3
Waller,Total,Commissioner Of Agriculture,,Kenneth Kendrick,,5,25,53,83
Waller,101,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,102,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,103,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,104,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,105,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,206,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,207,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,208,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,309,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,310,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,311,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,312,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,313,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,414,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,415,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,416,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,417,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,418,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,419,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,420,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,Total,Commissioner Of Agriculture,,Over Votes,,0,0,0,0
Waller,101,Commissioner Of Agriculture,,Under Votes,,1,11,5,17
Waller,102,Commissioner Of Agriculture,,Under Votes,,7,7,7,21
Waller,103,Commissioner Of Agriculture,,Under Votes,,2,13,3,18
Waller,104,Commissioner Of Agriculture,,Under Votes,,0,2,3,5
Waller,105,Commissioner Of Agriculture,,Under Votes,,1,3,3,7
Waller,206,Commissioner Of Agriculture,,Under Votes,,6,7,20,33
Waller,207,Commissioner Of Agriculture,,Under Votes,,1,6,12,19
Waller,208,Commissioner Of Agriculture,,Under Votes,,0,6,13,19
Waller,309,Commissioner Of Agriculture,,Under Votes,,0,1,5,6
Waller,310,Commissioner Of Agriculture,,Under Votes,,0,10,5,15
Waller,311,Commissioner Of Agriculture,,Under Votes,,1,2,6,9
Waller,312,Commissioner Of Agriculture,,Under Votes,,1,3,1,5
Waller,313,Commissioner Of Agriculture,,Under Votes,,3,0,6,9
Waller,414,Commissioner Of Agriculture,,Under Votes,,3,0,2,5
Waller,415,Commissioner Of Agriculture,,Under Votes,,6,2,9,17
Waller,416,Commissioner Of Agriculture,,Under Votes,,0,2,4,6
Waller,417,Commissioner Of Agriculture,,Under Votes,,3,8,8,19
Waller,418,Commissioner Of Agriculture,,Under Votes,,3,1,9,13
Waller,419,Commissioner Of Agriculture,,Under Votes,,0,1,0,1
Waller,420,Commissioner Of Agriculture,,Under Votes,,1,6,7,14
Waller,Total,Commissioner Of Agriculture,,Under Votes,,39,91,128,258
Waller,101,Railroad Commissioner,,Ryan Sitton,,11,257,191,459
Waller,102,Railroad Commissioner,,Ryan Sitton,,9,148,84,241
Waller,103,Railroad Commissioner,,Ryan Sitton,,11,164,80,255
Waller,104,Railroad Commissioner,,Ryan Sitton,,5,87,75,167
Waller,105,Railroad Commissioner,,Ryan Sitton,,2,128,118,248
Waller,206,Railroad Commissioner,,Ryan Sitton,,12,324,438,774
Waller,207,Railroad Commissioner,,Ryan Sitton,,26,327,575,928
Waller,208,Railroad Commissioner,,Ryan Sitton,,8,159,166,333
Waller,309,Railroad Commissioner,,Ryan Sitton,,0,5,6,11
Waller,310,Railroad Commissioner,,Ryan Sitton,,3,49,29,81
Waller,311,Railroad Commissioner,,Ryan Sitton,,5,70,102,177
Waller,312,Railroad Commissioner,,Ryan Sitton,,14,237,254,505
Waller,313,Railroad Commissioner,,Ryan Sitton,,2,38,84,124
Waller,414,Railroad Commissioner,,Ryan Sitton,,0,12,43,55
Waller,415,Railroad Commissioner,,Ryan Sitton,,11,115,257,383
Waller,416,Railroad Commissioner,,Ryan Sitton,,3,51,117,171
Waller,417,Railroad Commissioner,,Ryan Sitton,,5,36,66,107
Waller,418,Railroad Commissioner,,Ryan Sitton,,8,241,365,614
Waller,419,Railroad Commissioner,,Ryan Sitton,,13,15,14,42
Waller,420,Railroad Commissioner,,Ryan Sitton,,14,140,180,334
Waller,Total,Railroad Commissioner,,Ryan Sitton,,162,2603,3244,6009
Waller,101,Railroad Commissioner,,Steve Brown,,5,65,76,146
Waller,102,Railroad Commissioner,,Steve Brown,,13,92,81,186
Waller,103,Railroad Commissioner,,Steve Brown,,3,77,52,132
Waller,104,Railroad Commissioner,,Steve Brown,,2,21,44,67
Waller,105,Railroad Commissioner,,Steve Brown,,3,11,25,39
Waller,206,Railroad Commissioner,,Steve Brown,,7,34,72,113
Waller,207,Railroad Commissioner,,Steve Brown,,10,22,61,93
Waller,208,Railroad Commissioner,,Steve Brown,,3,35,64,102
Waller,309,Railroad Commissioner,,Steve Brown,,1,80,395,476
Waller,310,Railroad Commissioner,,Steve Brown,,4,145,151,300
Waller,311,Railroad Commissioner,,Steve Brown,,5,20,28,53
Waller,312,Railroad Commissioner,,Steve Brown,,4,18,36,58
Waller,313,Railroad Commissioner,,Steve Brown,,0,9,23,32
Waller,414,Railroad Commissioner,,Steve Brown,,3,25,47,75
Waller,415,Railroad Commissioner,,Steve Brown,,3,42,38,83
Waller,416,Railroad Commissioner,,Steve Brown,,7,44,97,148
Waller,417,Railroad Commissioner,,Steve Brown,,4,73,115,192
Waller,418,Railroad Commissioner,,Steve Brown,,2,31,41,74
Waller,419,Railroad Commissioner,,Steve Brown,,9,1,0,10
Waller,420,Railroad Commissioner,,Steve Brown,,3,7,21,31
Waller,Total,Railroad Commissioner,,Steve Brown,,91,852,1467,2410
Waller,101,Railroad Commissioner,,Mark A. Miller,,0,1,6,7
Waller,102,Railroad Commissioner,,Mark A. Miller,,0,6,5,11
Waller,103,Railroad Commissioner,,Mark A. Miller,,0,3,1,4
Waller,104,Railroad Commissioner,,Mark A. Miller,,0,1,1,2
Waller,105,Railroad Commissioner,,Mark A. Miller,,1,3,2,6
Waller,206,Railroad Commissioner,,Mark A. Miller,,0,12,7,19
Waller,207,Railroad Commissioner,,Mark A. Miller,,4,8,13,25
Waller,208,Railroad Commissioner,,Mark A. Miller,,1,2,4,7
Waller,309,Railroad Commissioner,,Mark A. Miller,,0,2,1,3
Waller,310,Railroad Commissioner,,Mark A. Miller,,1,3,0,4
Waller,311,Railroad Commissioner,,Mark A. Miller,,0,4,2,6
Waller,312,Railroad Commissioner,,Mark A. Miller,,0,2,4,6
Waller,313,Railroad Commissioner,,Mark A. Miller,,0,0,5,5
Waller,414,Railroad Commissioner,,Mark A. Miller,,0,0,2,2
Waller,415,Railroad Commissioner,,Mark A. Miller,,1,1,6,8
Waller,416,Railroad Commissioner,,Mark A. Miller,,0,0,8,8
Waller,417,Railroad Commissioner,,Mark A. Miller,,0,2,4,6
Waller,418,Railroad Commissioner,,Mark A. Miller,,0,3,11,14
Waller,419,Railroad Commissioner,,Mark A. Miller,,0,0,1,1
Waller,420,Railroad Commissioner,,Mark A. Miller,,0,3,4,7
Waller,Total,Railroad Commissioner,,Mark A. Miller,,8,56,87,151
Waller,101,Railroad Commissioner,,Martina Salinas,,0,1,1,2
Waller,102,Railroad Commissioner,,Martina Salinas,,0,3,1,4
Waller,103,Railroad Commissioner,,Martina Salinas,,0,3,2,5
Waller,104,Railroad Commissioner,,Martina Salinas,,0,0,0,0
Waller,105,Railroad Commissioner,,Martina Salinas,,0,0,3,3
Waller,206,Railroad Commissioner,,Martina Salinas,,1,5,6,12
Waller,207,Railroad Commissioner,,Martina Salinas,,2,3,8,13
Waller,208,Railroad Commissioner,,Martina Salinas,,2,1,3,6
Waller,309,Railroad Commissioner,,Martina Salinas,,0,0,0,0
Waller,310,Railroad Commissioner,,Martina Salinas,,0,4,6,10
Waller,311,Railroad Commissioner,,Martina Salinas,,0,2,1,3
Waller,312,Railroad Commissioner,,Martina Salinas,,0,3,4,7
Waller,313,Railroad Commissioner,,Martina Salinas,,0,0,1,1
Waller,414,Railroad Commissioner,,Martina Salinas,,0,0,1,1
Waller,415,Railroad Commissioner,,Martina Salinas,,0,0,5,5
Waller,416,Railroad Commissioner,,Martina Salinas,,0,2,1,3
Waller,417,Railroad Commissioner,,Martina Salinas,,0,1,5,6
Waller,418,Railroad Commissioner,,Martina Salinas,,0,0,2,2
Waller,419,Railroad Commissioner,,Martina Salinas,,0,0,0,0
Waller,420,Railroad Commissioner,,Martina Salinas,,0,0,2,2
Waller,Total,Railroad Commissioner,,Martina Salinas,,5,28,52,85
Waller,101,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,102,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,103,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,104,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,105,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,206,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,207,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,208,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,309,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,310,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,311,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,312,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,313,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,414,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,415,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,416,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,417,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,418,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,419,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,420,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,Total,Railroad Commissioner,,Over Votes,,0,0,0,0
Waller,101,Railroad Commissioner,,Under Votes,,0,11,4,15
Waller,102,Railroad Commissioner,,Under Votes,,8,5,7,20
Waller,103,Railroad Commissioner,,Under Votes,,3,13,3,19
Waller,104,Railroad Commissioner,,Under Votes,,0,2,5,7
Waller,105,Railroad Commissioner,,Under Votes,,0,4,5,9
Waller,206,Railroad Commissioner,,Under Votes,,5,6,17,28
Waller,207,Railroad Commissioner,,Under Votes,,1,7,10,18
Waller,208,Railroad Commissioner,,Under Votes,,0,5,9,14
Waller,309,Railroad Commissioner,,Under Votes,,0,1,3,4
Waller,310,Railroad Commissioner,,Under Votes,,1,8,5,14
Waller,311,Railroad Commissioner,,Under Votes,,1,4,6,11
